product_id,product_name,rank,intent_id,intent_name,score,evidence,reason,ontology_version,labeling_run_id,model,created_at
P206,Measuring Tape (25ft),1,IN_HMS_01,Home Repairs & DIY,1.0,measuring tape,A measuring tape is an essential tool for accurate measurements in home repair and DIY projects.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P206,Measuring Tape (25ft),2,IN_THI_01,General Tools & Hardware,0.9,measuring tape,A measuring tape is a fundamental general-purpose tool for various tasks.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P206,Measuring Tape (25ft),3,IN_HOS_01,Efficient Home Organization,0.7,measuring tape,"Measuring is often required for planning and organizing spaces, such as fitting furniture or storage solutions.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P206,Measuring Tape (25ft),4,IN_GOL_01,Garden Care & Cultivation,0.6,measuring tape,"Measuring tape can be used for garden planning, such as spacing plants or laying out garden beds.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P206,Measuring Tape (25ft),5,IN_PBS_01,Advanced Work & Productivity,0.5,measuring tape,Accurate measurements are crucial for professional work and productivity in fields like construction or design.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P207,Stud Finder,1,IN_HMS_01,Home Repairs & DIY,1.0,detecting wood/metal behind drywall,"A stud finder is specifically designed for locating studs, which is crucial for safe and effective home repairs and installations.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P207,Stud Finder,2,IN_THI_01,General Tools & Hardware,0.9,stud finder,A stud finder is a specialized tool that falls under general hardware for household tasks.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P207,Stud Finder,3,IN_HMS_02,Home Safety & Security,0.8,detecting wood/metal behind drywall,"Knowing the location of studs helps prevent damage to electrical wiring or pipes when drilling, enhancing home safety.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P207,Stud Finder,4,IN_HDA_01,Enhancing Home Aesthetics,0.7,detecting wood/metal behind drywall,"A stud finder is essential for securely mounting decorative items like shelves or artwork, enhancing home aesthetics.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P207,Stud Finder,5,IN_HOS_01,Efficient Home Organization,0.6,detecting wood/metal behind drywall,"Securely mounting storage solutions like shelving units requires finding studs, contributing to efficient home organization.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P208,Level (Torpedo),1,IN_HMS_01,Home Repairs & DIY,1.0,level (torpedo),A level is an indispensable tool for ensuring accuracy and straightness in various home repair and DIY projects.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P208,Level (Torpedo),2,IN_THI_01,General Tools & Hardware,0.9,level (torpedo),A torpedo level is a common general-purpose tool found in most hardware kits.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P208,Level (Torpedo),3,IN_HDA_01,Enhancing Home Aesthetics,0.8,level,"Using a level ensures that decorative items, shelves, or pictures are hung straight, which is key to enhancing home aesthetics.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P208,Level (Torpedo),4,IN_HOS_01,Efficient Home Organization,0.7,level,"A level is crucial for installing shelves or cabinets straight, which contributes to efficient and tidy home organization.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P208,Level (Torpedo),5,IN_PBS_01,Advanced Work & Productivity,0.6,level,"Precision leveling is often required for professional work, such as construction, carpentry, or furniture assembly, improving productivity.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P209,Chalk Line Reel,1,IN_HMS_01,Home Repairs & DIY,1.0,50ft marking tool for straight layout lines,This tool is essential for accurate measurements and layouts in home improvement projects.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P209,Chalk Line Reel,2,IN_THI_01,General Tools & Hardware,0.9,marking tool,It is a basic tool used across many repair and DIY tasks.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P209,Chalk Line Reel,3,IN_PBS_01,Advanced Work & Productivity,0.7,marking tool for straight layout lines,This tool aids in precise and productive work for construction or carpentry tasks.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P209,Chalk Line Reel,4,IN_GOL_01,Garden Care & Cultivation,0.6,straight layout lines,It can be used for marking out areas in garden and landscaping projects.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P209,Chalk Line Reel,5,IN_HOS_01,Efficient Home Organization,0.4,straight layout lines,Accurate layout can be a precursor to building organized storage solutions.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P210,Wire Brush Set,1,IN_HMS_01,Home Repairs & DIY,1.0,for rust removal,This set is specifically designed for maintenance and repair tasks involving rust.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P210,Wire Brush Set,2,IN_THI_01,General Tools & Hardware,0.9,wire brush set,This is a versatile tool set used in many general repair and DIY scenarios.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P210,Wire Brush Set,3,IN_CHE_01,Home Cleaning & Maintenance,0.8,for rust removal,"The brushes are used for heavy-duty cleaning and maintenance, specifically rust removal.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P210,Wire Brush Set,4,IN_AVM_01,Vehicle Maintenance & Repair,0.7,for rust removal,These brushes are useful for cleaning rusted parts during vehicle maintenance.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P210,Wire Brush Set,5,IN_GOL_01,Garden Care & Cultivation,0.6,for rust removal,The brushes can be used to clean and maintain rusty garden tools.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P211,Paint Roller Frame,1,IN_HMS_01,Home Repairs & DIY,1.0,paint roller frame,"This is a fundamental tool for painting, a core home repair and DIY activity.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P211,Paint Roller Frame,2,IN_HDA_01,Enhancing Home Aesthetics,0.9,paint roller frame,"This tool is used for painting, which directly contributes to improving home aesthetics.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P211,Paint Roller Frame,3,IN_THI_01,General Tools & Hardware,0.9,paint roller frame,It is a basic tool used in many general home improvement projects.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P211,Paint Roller Frame,4,IN_CHE_01,Home Cleaning & Maintenance,0.7,paint roller frame,Painting is a key part of maintaining the appearance and condition of a home.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P211,Paint Roller Frame,5,IN_PBS_01,Advanced Work & Productivity,0.5,paint roller frame,This tool enables efficient and productive painting for various projects.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P212,Wood Glue (8oz),1,IN_HMS_01,Home Repairs & DIY,1.0,for carpentry and repairs,This adhesive is specifically designed for fixing and building wooden structures and items.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P212,Wood Glue (8oz),2,IN_THI_01,General Tools & Hardware,0.9,strong pva adhesive,It is a versatile adhesive used across a wide range of general repair and DIY projects.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P212,Wood Glue (8oz),3,IN_ACH_01,Creative Pursuits & Supplies,0.8,strong pva adhesive for carpentry,This glue is a core material for woodworking crafts and creative projects.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P212,Wood Glue (8oz),4,IN_HOS_01,Efficient Home Organization,0.6,for carpentry and repairs,It is used to construct or repair items that aid in home organization.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P212,Wood Glue (8oz),5,IN_PBS_01,Advanced Work & Productivity,0.5,strong pva adhesive for carpentry,This adhesive is crucial for productive and durable carpentry work.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P213,Drywall Anchors,1,IN_HMS_01,Home Repairs & DIY,1.0,drywall anchors | 20-piece plastic anchor and screw assortment,Drywall anchors are essential hardware for fixing items during home repairs or DIY projects.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P213,Drywall Anchors,2,IN_THI_01,General Tools & Hardware,0.9,plastic anchor and screw assortment,Anchors and screws are fundamental hardware components used in various general projects.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P213,Drywall Anchors,3,IN_HOS_01,Efficient Home Organization,0.7,drywall anchors,"Anchors can be used to install shelves or other organizational items, aiding in home organization.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P213,Drywall Anchors,4,IN_HDA_01,Enhancing Home Aesthetics,0.6,drywall anchors,"These anchors are used to hang decorative items like pictures or mirrors, enhancing home aesthetics.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P213,Drywall Anchors,5,IN_HASD_01,Smart Home & Appliance Upgrades,0.5,drywall anchors,Anchors can be used to mount smart home devices or small appliances to walls.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P214,T-Bevel Square,1,IN_HMS_01,Home Repairs & DIY,1.0,adjustable angle finder for carpentry work,"A T-bevel square is a specialized tool for carpentry, a key aspect of home repairs and DIY.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P214,T-Bevel Square,2,IN_THI_01,General Tools & Hardware,0.9,t-bevel square | adjustable angle finder,This is a general-purpose measuring tool used for various construction and marking tasks.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P214,T-Bevel Square,3,IN_ACH_01,Creative Pursuits & Supplies,0.7,carpentry work,"Carpentry can be a creative pursuit, and this tool is essential for precise work in such hobbies.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P214,T-Bevel Square,4,IN_PBS_01,Advanced Work & Productivity,0.6,carpentry work,"For professional carpenters or advanced DIYers, this tool contributes to precise and productive work.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P214,T-Bevel Square,5,IN_GOL_02,Outdoor Space Enhancement,0.5,carpentry work,Carpentry tools like this can be used for building structures to enhance outdoor living areas.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P215,Pry Bar (12-inch),1,IN_HMS_01,Home Repairs & DIY,1.0,flat steel crowbar for demolition and nail removal,A pry bar is a fundamental tool for demolition and repair tasks around the home.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P215,Pry Bar (12-inch),2,IN_THI_01,General Tools & Hardware,0.9,pry bar (12-inch) | flat steel crowbar,This is a general-purpose hand tool used for various prying and leverage tasks.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P215,Pry Bar (12-inch),3,IN_GOL_02,Outdoor Space Enhancement,0.7,demolition,A pry bar can be used for demolition tasks related to outdoor structures or landscaping projects.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P215,Pry Bar (12-inch),4,IN_PBS_01,Advanced Work & Productivity,0.6,demolition and nail removal,"For professional contractors or serious DIYers, this tool aids in efficient and productive work.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P215,Pry Bar (12-inch),5,IN_AVM_01,Vehicle Maintenance & Repair,0.5,pry bar,Pry bars can be used in automotive repair for leverage or separating components.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P216,Needle Nose Pliers,1,IN_THI_01,General Tools & Hardware,1.0,needle nose pliers | 6-inch chrome vanadium steel with grip handles,Needle nose pliers are a common and versatile hand tool found in almost any toolkit.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P216,Needle Nose Pliers,2,IN_HMS_01,Home Repairs & DIY,0.9,needle nose pliers,"These pliers are frequently used for small repairs, electrical work, and other DIY tasks around the home.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P216,Needle Nose Pliers,3,IN_CET_01,Electronic Devices & Gadgets,0.8,needle nose pliers,Needle nose pliers are essential for working with small components in electronics repair or assembly.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P216,Needle Nose Pliers,4,IN_ACH_01,Creative Pursuits & Supplies,0.7,needle nose pliers,"These pliers are useful for various crafts, jewelry making, and other detailed creative projects.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P216,Needle Nose Pliers,5,IN_AVM_01,Vehicle Maintenance & Repair,0.6,needle nose pliers,Needle nose pliers are often used in vehicle maintenance for reaching small spaces or handling wires.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P217,Hack Saw (12-inch),1,IN_HMS_01,Home Repairs & DIY,0.95,"hack saw, metal-cutting saw",A hack saw is a primary tool for various home repair and DIY projects involving cutting metal.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P217,Hack Saw (12-inch),2,IN_THI_01,General Tools & Hardware,0.9,"hack saw, metal-cutting saw",This product is a fundamental general-purpose tool for cutting different materials in a workshop or home.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P217,Hack Saw (12-inch),3,IN_ACH_01,Creative Pursuits & Supplies,0.75,metal-cutting saw,"Metal-cutting tools are often used in various crafts, artistic projects, and hobbies.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P217,Hack Saw (12-inch),4,IN_AVM_01,Vehicle Maintenance & Repair,0.7,metal-cutting saw,A hack saw can be used for cutting metal components during vehicle maintenance or custom modifications.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P217,Hack Saw (12-inch),5,IN_GOL_01,Garden Care & Cultivation,0.55,saw,"While primarily for metal, a saw could be used for heavy-duty cutting tasks in garden construction or landscaping.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P218,Soldering Iron (40W),1,IN_HMS_01,Home Repairs & DIY,0.95,electronics repair,"This tool is specifically designed for repairing electronic items, a common DIY task at home.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P218,Soldering Iron (40W),2,IN_CET_01,Electronic Devices & Gadgets,0.9,electronics repair,The soldering iron is directly used for the repair and maintenance of electronic devices and gadgets.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P218,Soldering Iron (40W),3,IN_THI_01,General Tools & Hardware,0.8,basic electric tool,It is a general electric tool used for various precision tasks beyond just electronics repair.,v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P218,Soldering Iron (40W),4,IN_ACH_01,Creative Pursuits & Supplies,0.75,electronics repair,"Soldering is a core skill and tool for many electronics-related hobbies, crafts, and creative projects.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
P218,Soldering Iron (40W),5,IN_PBS_01,Advanced Work & Productivity,0.65,electronics repair,"For advanced work or prototyping in electronics, a soldering iron is an essential tool for productivity.",v1,run_20260123_013928,gemini-2.5-flash,2026-01-23T01:39:28.622457
